city,country,latitude,longitude,timestamp_utc,aqi,pm25,pm10,no2,o3
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 16:00:00+00:00,1.0,3.02,4.17,0.35,20.51
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 16:00:00+00:00,1.0,5.47,9.08,0.22,49.31
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 16:00:00+00:00,1.0,2.55,3.58,0.44,21.49
London,England,51.5074,-0.1278,2026-04-18 16:00:00+00:00,2.0,2.41,4.44,6.29,95.67
Madrid,Spain,40.4168,-3.7038,2026-04-18 16:00:00+00:00,2.0,1.89,2.99,0.29,92.01
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 16:00:00+00:00,1.0,1.59,2.08,0.24,14.13
Paris,France,48.8566,2.3522,2026-04-18 16:00:00+00:00,2.0,4.17,5.17,0.87,96.15
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 16:00:00+00:00,1.0,1.75,3.65,0.31,26.47
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-18 17:00:00+00:00,1.0,5.69,8.99,1.29,17.5
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 17:00:00+00:00,1.0,3.23,4.52,0.42,19.15
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 17:00:00+00:00,1.0,4.85,7.97,0.16,51.92
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 17:00:00+00:00,1.0,2.66,3.76,0.5,19.97
London,England,51.5074,-0.1278,2026-04-18 17:00:00+00:00,2.0,1.63,3.43,7.06,95.18
Madrid,Spain,40.4168,-3.7038,2026-04-18 17:00:00+00:00,2.0,1.84,2.92,0.32,92.0
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 17:00:00+00:00,1.0,1.67,2.2,0.27,12.95
Paris,France,48.8566,2.3522,2026-04-18 17:00:00+00:00,2.0,4.77,5.93,1.26,93.67
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 17:00:00+00:00,1.0,1.99,4.16,0.43,23.71
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-18 18:00:00+00:00,1.0,6.21,10.01,1.42,15.14
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 18:00:00+00:00,1.0,3.41,4.72,0.44,19.27
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 18:00:00+00:00,1.0,5.34,8.62,0.17,52.77
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 18:00:00+00:00,1.0,2.76,3.9,0.51,19.36
London,England,51.5074,-0.1278,2026-04-18 18:00:00+00:00,2.0,1.43,3.03,8.24,93.25
Madrid,Spain,40.4168,-3.7038,2026-04-18 18:00:00+00:00,2.0,1.78,2.82,0.36,92.1
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 18:00:00+00:00,1.0,1.73,2.27,0.29,11.75
Paris,France,48.8566,2.3522,2026-04-18 18:00:00+00:00,2.0,4.73,6.01,1.66,92.33
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 18:00:00+00:00,1.0,2.23,4.63,0.52,21.63
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-18 19:00:00+00:00,1.0,6.62,10.62,1.49,13.08
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 19:00:00+00:00,1.0,3.49,4.6,0.46,18.57
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 19:00:00+00:00,1.0,6.11,9.49,0.39,48.27
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 19:00:00+00:00,1.0,2.8,3.96,0.51,18.52
London,England,51.5074,-0.1278,2026-04-18 19:00:00+00:00,2.0,1.31,2.73,9.15,90.55
Madrid,Spain,40.4168,-3.7038,2026-04-18 19:00:00+00:00,2.0,1.73,2.75,0.52,88.15
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 19:00:00+00:00,1.0,1.77,2.3,0.29,10.57
Paris,France,48.8566,2.3522,2026-04-18 19:00:00+00:00,2.0,4.2,5.62,1.9,91.67
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 19:00:00+00:00,1.0,2.44,5.03,0.58,20.03
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-18 20:00:00+00:00,1.0,6.77,10.73,1.48,11.51
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 20:00:00+00:00,1.0,3.6,4.56,0.51,16.35
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 20:00:00+00:00,1.0,6.95,10.37,0.91,41.56
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 20:00:00+00:00,1.0,2.79,3.98,0.53,17.43
London,England,51.5074,-0.1278,2026-04-18 20:00:00+00:00,2.0,1.21,2.35,9.62,86.45
Madrid,Spain,40.4168,-3.7038,2026-04-18 20:00:00+00:00,2.0,1.73,2.73,0.69,81.73
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 20:00:00+00:00,1.0,1.81,2.33,0.31,9.56
Paris,France,48.8566,2.3522,2026-04-18 20:00:00+00:00,2.0,3.66,5.39,1.95,92.17
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 20:00:00+00:00,1.0,2.62,5.25,0.6,18.48
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-18 21:00:00+00:00,1.0,6.5,9.96,1.39,10.49
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 21:00:00+00:00,1.0,3.65,4.5,0.55,14.52
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 21:00:00+00:00,1.0,7.61,11.12,1.79,37.19
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 21:00:00+00:00,1.0,2.75,3.89,0.55,16.43
London,England,51.5074,-0.1278,2026-04-18 21:00:00+00:00,2.0,1.08,1.91,10.22,81.46
Madrid,Spain,40.4168,-3.7038,2026-04-18 21:00:00+00:00,2.0,1.73,2.72,0.83,76.52
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 21:00:00+00:00,1.0,1.83,2.33,0.31,8.86
Paris,France,48.8566,2.3522,2026-04-18 21:00:00+00:00,2.0,3.2,5.37,1.89,93.39
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 21:00:00+00:00,1.0,2.71,5.17,0.56,17.42
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-18 22:00:00+00:00,1.0,6.01,8.71,1.24,9.97
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 22:00:00+00:00,1.0,3.59,4.36,0.58,13.69
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 22:00:00+00:00,1.0,8.15,11.73,2.65,34.16
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 22:00:00+00:00,1.0,2.65,3.71,0.55,15.68
London,England,51.5074,-0.1278,2026-04-18 22:00:00+00:00,2.0,0.94,1.52,10.31,77.18
Madrid,Spain,40.4168,-3.7038,2026-04-18 22:00:00+00:00,2.0,1.71,2.69,0.9,70.51
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 22:00:00+00:00,1.0,1.82,2.28,0.28,9.59
Paris,France,48.8566,2.3522,2026-04-18 22:00:00+00:00,2.0,2.91,5.43,1.79,91.74
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 22:00:00+00:00,1.0,2.73,4.92,0.49,17.34
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-18 23:00:00+00:00,1.0,5.49,7.31,1.12,9.64
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-18 23:00:00+00:00,1.0,3.51,4.23,0.63,13.66
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-18 23:00:00+00:00,1.0,8.82,12.43,3.27,31.45
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-18 23:00:00+00:00,1.0,2.5,3.49,0.54,15.26
London,England,51.5074,-0.1278,2026-04-18 23:00:00+00:00,2.0,1.11,1.62,12.29,70.47
Madrid,Spain,40.4168,-3.7038,2026-04-18 23:00:00+00:00,2.0,1.75,2.73,0.92,65.26
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-18 23:00:00+00:00,1.0,1.82,2.27,0.28,9.14
Paris,France,48.8566,2.3522,2026-04-18 23:00:00+00:00,2.0,2.9,5.67,1.73,89.81
Toamasina,Madagascar,-18.1492,49.4023,2026-04-18 23:00:00+00:00,1.0,2.79,4.74,0.45,16.62
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 00:00:00+00:00,1.0,4.76,5.98,0.99,10.2
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 00:00:00+00:00,1.0,3.44,4.13,0.67,13.45
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 00:00:00+00:00,1.0,9.67,13.3,4.17,29.21
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 00:00:00+00:00,1.0,2.28,3.22,0.52,15.19
London,England,51.5074,-0.1278,2026-04-19 00:00:00+00:00,2.0,1.47,1.96,13.74,64.78
Madrid,Spain,40.4168,-3.7038,2026-04-19 00:00:00+00:00,2.0,1.8,2.81,0.91,60.93
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 00:00:00+00:00,1.0,1.82,2.29,0.28,8.85
Paris,France,48.8566,2.3522,2026-04-19 00:00:00+00:00,2.0,3.06,5.92,1.64,87.62
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 00:00:00+00:00,1.0,2.86,4.58,0.41,16.01
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 01:00:00+00:00,1.0,3.73,4.68,0.84,11.69
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 01:00:00+00:00,1.0,3.42,4.07,0.72,12.81
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 01:00:00+00:00,2.0,10.47,14.07,5.48,26.62
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 01:00:00+00:00,1.0,2.06,2.93,0.48,15.82
London,England,51.5074,-0.1278,2026-04-19 01:00:00+00:00,2.0,1.75,2.25,14.25,60.71
Madrid,Spain,40.4168,-3.7038,2026-04-19 01:00:00+00:00,1.0,1.83,2.87,0.87,56.96
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 01:00:00+00:00,1.0,1.81,2.31,0.29,9.13
Paris,France,48.8566,2.3522,2026-04-19 01:00:00+00:00,2.0,3.24,6.0,1.57,83.37
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 01:00:00+00:00,1.0,2.92,4.44,0.4,15.65
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 02:00:00+00:00,1.0,3.44,4.28,0.82,10.07
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 02:00:00+00:00,1.0,3.46,4.08,0.77,11.77
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 02:00:00+00:00,2.0,11.4,15.03,7.05,24.73
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 02:00:00+00:00,1.0,1.93,2.76,0.46,15.73
London,England,51.5074,-0.1278,2026-04-19 02:00:00+00:00,1.0,2.16,2.73,13.66,59.86
Madrid,Spain,40.4168,-3.7038,2026-04-19 02:00:00+00:00,1.0,1.88,2.94,0.85,53.96
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 02:00:00+00:00,1.0,1.8,2.33,0.29,9.87
Paris,France,48.8566,2.3522,2026-04-19 02:00:00+00:00,2.0,3.58,6.21,1.57,79.84
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 02:00:00+00:00,1.0,2.98,4.36,0.4,15.41
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 03:00:00+00:00,1.0,3.35,4.14,0.85,8.55
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 03:00:00+00:00,1.0,3.51,4.12,0.8,10.52
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 03:00:00+00:00,2.0,12.24,15.97,8.37,24.49
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 03:00:00+00:00,1.0,1.83,2.62,0.46,15.56
London,England,51.5074,-0.1278,2026-04-19 03:00:00+00:00,2.0,2.49,3.19,12.05,62.54
Madrid,Spain,40.4168,-3.7038,2026-04-19 03:00:00+00:00,1.0,1.93,3.02,0.85,51.26
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 03:00:00+00:00,1.0,1.8,2.4,0.3,11.02
Paris,France,48.8566,2.3522,2026-04-19 03:00:00+00:00,2.0,4.09,6.54,1.63,76.6
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 03:00:00+00:00,1.0,3.01,4.32,0.41,15.24
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 04:00:00+00:00,1.0,3.34,4.59,0.85,7.47
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 04:00:00+00:00,1.0,3.47,4.15,0.74,8.49
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 04:00:00+00:00,2.0,12.32,16.08,8.36,26.72
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 04:00:00+00:00,1.0,1.71,2.51,0.45,15.57
London,England,51.5074,-0.1278,2026-04-19 04:00:00+00:00,2.0,2.73,3.57,9.5,68.62
Madrid,Spain,40.4168,-3.7038,2026-04-19 04:00:00+00:00,1.0,1.97,3.06,0.88,48.01
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 04:00:00+00:00,1.0,1.81,2.58,0.29,12.25
Paris,France,48.8566,2.3522,2026-04-19 04:00:00+00:00,2.0,4.71,6.95,1.78,72.26
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 04:00:00+00:00,1.0,3.06,4.41,0.39,15.28
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 05:00:00+00:00,1.0,3.34,5.5,0.58,8.67
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 05:00:00+00:00,1.0,3.4,4.26,0.44,8.05
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 05:00:00+00:00,2.0,11.73,15.32,7.85,27.82
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 05:00:00+00:00,1.0,1.58,2.39,0.33,16.36
London,England,51.5074,-0.1278,2026-04-19 05:00:00+00:00,2.0,2.87,3.87,8.69,71.31
Madrid,Spain,40.4168,-3.7038,2026-04-19 05:00:00+00:00,1.0,2.02,3.13,1.06,44.58
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 05:00:00+00:00,1.0,1.86,2.85,0.2,12.24
Paris,France,48.8566,2.3522,2026-04-19 05:00:00+00:00,2.0,5.52,7.61,2.3,68.16
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 05:00:00+00:00,1.0,3.13,4.6,0.3,16.17
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 06:00:00+00:00,1.0,3.48,6.14,0.46,13.8
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 06:00:00+00:00,1.0,3.44,4.4,0.33,10.64
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 06:00:00+00:00,2.0,10.48,13.86,6.87,29.09
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 06:00:00+00:00,1.0,1.52,2.31,0.22,18.1
London,England,51.5074,-0.1278,2026-04-19 06:00:00+00:00,2.0,3.0,4.15,8.62,72.37
Madrid,Spain,40.4168,-3.7038,2026-04-19 06:00:00+00:00,1.0,2.06,3.21,1.41,41.51
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 06:00:00+00:00,1.0,1.96,3.2,0.16,14.21
Paris,France,48.8566,2.3522,2026-04-19 06:00:00+00:00,2.0,6.51,8.52,3.24,63.52
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 06:00:00+00:00,1.0,3.19,4.77,0.33,19.12
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 07:00:00+00:00,1.0,1.28,2.11,0.11,36.17
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 07:00:00+00:00,1.0,1.93,2.48,0.1,28.73
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 07:00:00+00:00,1.0,9.07,12.18,5.55,29.08
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 07:00:00+00:00,1.0,1.3,1.9,0.1,23.39
London,England,51.5074,-0.1278,2026-04-19 07:00:00+00:00,2.0,2.91,4.2,8.88,73.05
Madrid,Spain,40.4168,-3.7038,2026-04-19 07:00:00+00:00,1.0,2.07,3.25,1.52,38.91
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 07:00:00+00:00,1.0,1.98,3.53,0.1,24.18
Paris,France,48.8566,2.3522,2026-04-19 07:00:00+00:00,1.0,7.18,9.22,3.63,59.55
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 07:00:00+00:00,1.0,2.11,3.4,0.11,36.8
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 08:00:00+00:00,1.0,1.13,1.73,0.07,42.87
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 08:00:00+00:00,1.0,1.85,2.31,0.07,32.53
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 08:00:00+00:00,1.0,8.38,11.24,4.59,26.47
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 08:00:00+00:00,1.0,1.3,1.83,0.07,25.56
London,England,51.5074,-0.1278,2026-04-19 08:00:00+00:00,2.0,2.88,4.28,8.44,74.33
Madrid,Spain,40.4168,-3.7038,2026-04-19 08:00:00+00:00,1.0,2.06,3.29,1.18,38.35
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 08:00:00+00:00,1.0,2.02,3.6,0.07,27.02
Paris,France,48.8566,2.3522,2026-04-19 08:00:00+00:00,1.0,7.65,9.84,3.39,58.24
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 08:00:00+00:00,1.0,2.2,3.43,0.09,37.31
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 09:00:00+00:00,1.0,1.11,1.67,0.06,45.28
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 09:00:00+00:00,1.0,1.85,2.27,0.06,34.5
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 09:00:00+00:00,1.0,8.07,10.82,3.96,24.12
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 09:00:00+00:00,1.0,1.31,1.79,0.06,26.54
London,England,51.5074,-0.1278,2026-04-19 09:00:00+00:00,2.0,3.15,4.66,8.28,76.43
Madrid,Spain,40.4168,-3.7038,2026-04-19 09:00:00+00:00,1.0,2.07,3.41,0.91,42.36
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 09:00:00+00:00,1.0,2.1,3.67,0.06,28.05
Paris,France,48.8566,2.3522,2026-04-19 09:00:00+00:00,2.0,8.3,10.82,3.22,61.51
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 09:00:00+00:00,1.0,2.37,3.52,0.07,37.08
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 10:00:00+00:00,1.0,1.12,1.63,0.06,47.58
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 10:00:00+00:00,1.0,1.86,2.18,0.06,41.01
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 10:00:00+00:00,1.0,7.99,10.7,3.62,21.91
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 10:00:00+00:00,1.0,1.38,1.77,0.05,31.49
London,England,51.5074,-0.1278,2026-04-19 10:00:00+00:00,2.0,3.64,5.28,8.44,79.76
Madrid,Spain,40.4168,-3.7038,2026-04-19 10:00:00+00:00,2.0,2.22,4.76,0.31,85.99
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 10:00:00+00:00,1.0,1.9,3.18,0.04,33.07
Paris,France,48.8566,2.3522,2026-04-19 10:00:00+00:00,2.0,6.17,9.14,1.81,95.69
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 10:00:00+00:00,1.0,2.34,3.34,0.07,36.89
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 11:00:00+00:00,1.0,1.1,1.6,0.06,47.69
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 11:00:00+00:00,1.0,1.83,2.11,0.06,44.95
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 11:00:00+00:00,1.0,8.02,10.74,3.44,19.53
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 11:00:00+00:00,1.0,1.43,1.8,0.05,33.82
London,England,51.5074,-0.1278,2026-04-19 11:00:00+00:00,2.0,4.09,5.8,8.45,84.98
Madrid,Spain,40.4168,-3.7038,2026-04-19 11:00:00+00:00,2.0,2.18,4.57,0.21,91.25
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 11:00:00+00:00,1.0,1.72,2.75,0.04,35.36
Paris,France,48.8566,2.3522,2026-04-19 11:00:00+00:00,3.0,4.75,7.43,1.26,106.77
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 11:00:00+00:00,1.0,2.24,3.15,0.07,36.11
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 12:00:00+00:00,1.0,1.03,1.53,0.07,47.05
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 12:00:00+00:00,1.0,1.76,2.03,0.07,46.23
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 12:00:00+00:00,1.0,8.15,10.86,2.64,18.31
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 12:00:00+00:00,1.0,1.5,1.91,0.06,33.89
London,England,51.5074,-0.1278,2026-04-19 12:00:00+00:00,2.0,4.89,6.61,8.39,90.1
Madrid,Spain,40.4168,-3.7038,2026-04-19 12:00:00+00:00,2.0,2.13,4.34,0.18,92.79
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 12:00:00+00:00,1.0,1.65,2.58,0.04,35.51
Paris,France,48.8566,2.3522,2026-04-19 12:00:00+00:00,3.0,4.96,7.42,1.16,110.65
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 12:00:00+00:00,1.0,2.14,3.01,0.06,34.85
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 13:00:00+00:00,1.0,1.15,1.88,0.16,41.78
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 13:00:00+00:00,1.0,1.76,2.07,0.09,41.98
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 13:00:00+00:00,1.0,8.32,10.96,1.92,18.45
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 13:00:00+00:00,1.0,1.6,2.08,0.08,32.59
London,England,51.5074,-0.1278,2026-04-19 13:00:00+00:00,2.0,5.68,7.39,9.01,94.11
Madrid,Spain,40.4168,-3.7038,2026-04-19 13:00:00+00:00,2.0,2.04,3.92,0.17,97.85
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 13:00:00+00:00,1.0,1.64,2.55,0.06,29.78
Paris,France,48.8566,2.3522,2026-04-19 13:00:00+00:00,3.0,5.07,7.26,0.98,115.51
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 13:00:00+00:00,1.0,2.16,3.11,0.11,31.38
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 14:00:00+00:00,1.0,1.44,2.58,0.34,35.57
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 14:00:00+00:00,1.0,1.79,2.17,0.14,35.65
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 14:00:00+00:00,1.0,8.64,11.09,1.7,19.34
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 14:00:00+00:00,1.0,1.71,2.31,0.12,30.54
London,England,51.5074,-0.1278,2026-04-19 14:00:00+00:00,2.0,6.6,8.29,10.45,95.01
Madrid,Spain,40.4168,-3.7038,2026-04-19 14:00:00+00:00,2.0,1.99,3.68,0.18,99.5
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 14:00:00+00:00,1.0,1.69,2.62,0.1,24.19
Paris,France,48.8566,2.3522,2026-04-19 14:00:00+00:00,3.0,5.12,7.04,0.82,117.25
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 14:00:00+00:00,1.0,2.32,3.44,0.22,27.37
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 15:00:00+00:00,1.0,1.79,3.33,0.62,31.29
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 15:00:00+00:00,1.0,1.79,2.27,0.2,31.56
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 15:00:00+00:00,1.0,9.12,11.31,1.56,22.58
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 15:00:00+00:00,1.0,1.82,2.56,0.19,28.92
London,England,51.5074,-0.1278,2026-04-19 15:00:00+00:00,2.0,7.39,9.11,12.45,94.37
Madrid,Spain,40.4168,-3.7038,2026-04-19 15:00:00+00:00,3.0,2.02,3.77,0.2,100.12
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 15:00:00+00:00,1.0,1.74,2.7,0.18,21.9
Paris,France,48.8566,2.3522,2026-04-19 15:00:00+00:00,3.0,5.04,6.82,0.81,116.97
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 15:00:00+00:00,1.0,2.41,3.67,0.36,24.31
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 16:00:00+00:00,1.0,2.21,4.21,0.79,27.61
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 16:00:00+00:00,1.0,1.77,2.38,0.26,28.26
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 16:00:00+00:00,1.0,8.58,10.43,0.88,44.11
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 16:00:00+00:00,1.0,1.92,2.86,0.23,27.28
London,England,51.5074,-0.1278,2026-04-19 16:00:00+00:00,2.0,8.05,9.77,14.84,93.4
Madrid,Spain,40.4168,-3.7038,2026-04-19 16:00:00+00:00,3.0,2.12,4.09,0.23,101.03
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 16:00:00+00:00,1.0,1.77,2.79,0.24,21.21
Paris,France,48.8566,2.3522,2026-04-19 16:00:00+00:00,3.0,5.14,6.85,1.02,115.31
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 16:00:00+00:00,1.0,2.46,3.92,0.47,21.2
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 17:00:00+00:00,1.0,2.68,5.08,0.9,24.71
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 17:00:00+00:00,1.0,1.79,2.54,0.31,25.53
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 17:00:00+00:00,1.0,7.77,9.81,0.63,47.31
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-19 17:00:00+00:00,1.0,2.04,3.17,0.27,26.2
London,England,51.5074,-0.1278,2026-04-19 17:00:00+00:00,2.0,8.3,9.97,17.84,90.58
Madrid,Spain,40.4168,-3.7038,2026-04-19 17:00:00+00:00,3.0,2.26,4.57,0.27,100.29
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-19 17:00:00+00:00,1.0,1.82,2.9,0.29,20.66
Paris,France,48.8566,2.3522,2026-04-19 17:00:00+00:00,3.0,5.3,7.0,1.45,110.96
Toamasina,Madagascar,-18.1492,49.4023,2026-04-19 17:00:00+00:00,1.0,2.58,4.27,0.6,18.81
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-19 18:00:00+00:00,1.0,3.03,5.64,0.93,22.75
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-19 18:00:00+00:00,1.0,1.81,2.68,0.35,23.52
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-19 18:00:00+00:00,1.0,7.36,10.36,0.57,46.65
